image_path,filename_base,human_x1,human_y1,human_x2,human_y2,weapon_x1,weapon_y1,weapon_x2,weapon_y2,label_original,label
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,713,217,1023,449,317,52,699,857,2,0
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,713,217,1023,449,132,16,461,752,2,0
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,406,241,699,452,668,10,981,746,2,0
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,406,241,699,452,978,0,1309,698,2,0
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,406,241,699,452,317,52,699,857,1,1
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,406,241,699,452,132,16,461,752,2,0
data/Training_Dataset/images/39._87736527_87736526.png,39._87736527_87736526.png,235,46,312,225,39,6,220,230,2,0
data/Training_Dataset/images/39._87736527_87736526.png,39._87736527_87736526.png,235,46,312,225,204,0,399,230,1,1
data/Training_Dataset/images/4.031419nzshooting3_960x540.png,4.031419nzshooting3_960x540.png,65,210,179,520,306,31,482,539,2,0
data/Training_Dataset/images/4.031419nzshooting3_960x540.png,4.031419nzshooting3_960x540.png,65,210,179,520,12,38,338,539,1,1
data/Training_Dataset/images/4.031419nzshooting3_960x540.png,4.031419nzshooting3_960x540.png,65,210,179,520,697,58,959,539,2,0
data/Training_Dataset/images/4.031419nzshooting3_960x540.png,4.031419nzshooting3_960x540.png,65,210,179,520,442,329,675,539,2,0
data/Training_Dataset/images/4.06f81227a420e972f50c902cdb8cec1553c80c17.png,4.06f81227a420e972f50c902cdb8cec1553c80c17.png,47,223,208,350,69,5,599,349,1,1
data/Training_Dataset/images/4.06f81227a420e972f50c902cdb8cec1553c80c17.png,4.06f81227a420e972f50c902cdb8cec1553c80c17.png,47,223,208,350,0,169,55,349,2,0
data/Training_Dataset/images/4.140918122939-zombies-main-640x640.png,4.140918122939-zombies-main-640x640.png,378,197,640,427,61,103,340,603,2,0
data/Training_Dataset/images/4.140918122939-zombies-main-640x640.png,4.140918122939-zombies-main-640x640.png,378,197,640,427,302,79,589,557,1,1
data/Training_Dataset/images/4.140918122939-zombies-main-640x640.png,4.140918122939-zombies-main-640x640.png,1,228,184,428,61,103,340,603,1,1
data/Training_Dataset/images/4.140918122939-zombies-main-640x640.png,4.140918122939-zombies-main-640x640.png,1,228,184,428,302,79,589,557,2,0
data/Training_Dataset/images/4.21cc53c2bd16d33f93cce5ac559b3251.png,4.21cc53c2bd16d33f93cce5ac559b3251.png,145,270,477,449,15,149,428,743,1,1
data/Training_Dataset/images/4.21cc53c2bd16d33f93cce5ac559b3251.png,4.21cc53c2bd16d33f93cce5ac559b3251.png,145,270,477,449,784,168,967,601,2,0
data/Training_Dataset/images/4.21cc53c2bd16d33f93cce5ac559b3251.png,4.21cc53c2bd16d33f93cce5ac559b3251.png,145,270,477,449,389,209,563,594,2,0
data/Training_Dataset/images/4.21cc53c2bd16d33f93cce5ac559b3251.png,4.21cc53c2bd16d33f93cce5ac559b3251.png,145,270,477,449,667,218,818,462,2,0
data/Training_Dataset/images/4.50698377-portrait-of-two-beautiful-women-one-opposite-the-other-in-which-a-woman-pointing-a-gun-to-the-head-o.png,4.50698377-portrait-of-two-beautiful-women-one-opposite-the-other-in-which-a-woman-pointing-a-gun-to-the-head-o.png,451,211,895,522,0,159,712,869,1,1
data/Training_Dataset/images/4.50698377-portrait-of-two-beautiful-women-one-opposite-the-other-in-which-a-woman-pointing-a-gun-to-the-head-o.png,4.50698377-portrait-of-two-beautiful-women-one-opposite-the-other-in-which-a-woman-pointing-a-gun-to-the-head-o.png,451,211,895,522,784,143,1299,869,2,0
data/Training_Dataset/images/4.56f41763eb7f2eb107def038333789f1.png,4.56f41763eb7f2eb107def038333789f1.png,422,210,607,314,381,194,593,606,1,1
data/Training_Dataset/images/4.600px-HeatModel654.png,4.600px-HeatModel654.png,169,127,540,224,142,31,464,247,1,1
data/Training_Dataset/images/4.600px-T-Beretta-Cougar-Inox-A.png,4.600px-T-Beretta-Cougar-Inox-A.png,38,4,230,168,119,2,599,256,1,1
data/Training_Dataset/images/4.62644249-concentrated-young-man-standing-and-pointing-with-gun-on-you.png,4.62644249-concentrated-young-man-standing-and-pointing-with-gun-on-you.png,105,264,395,741,73,131,800,1299,1,1
data/Training_Dataset/images/4.a3a4ef15-abaa-4755-9f52-3b91d503fda4.png,4.a3a4ef15-abaa-4755-9f52-3b91d503fda4.png,180,575,1064,2123,0,447,1815,3329,1,1
data/Training_Dataset/images/4.a3a4ef15-abaa-4755-9f52-3b91d503fda4.png,4.a3a4ef15-abaa-4755-9f52-3b91d503fda4.png,180,575,1064,2123,1517,894,2685,3329,2,0
data/Training_Dataset/images/4.a3a4ef15-abaa-4755-9f52-3b91d503fda4.png,4.a3a4ef15-abaa-4755-9f52-3b91d503fda4.png,180,575,1064,2123,4489,728,5003,3194,2,0
data/Training_Dataset/images/4.a3a4ef15-abaa-4755-9f52-3b91d503fda4.png,4.a3a4ef15-abaa-4755-9f52-3b91d503fda4.png,180,575,1064,2123,2471,865,4284,3329,2,0
data/Training_Dataset/images/4.D2115_272_983_1200.png,4.D2115_272_983_1200.png,432,565,581,755,729,81,1188,800,2,0
data/Training_Dataset/images/4.D2115_272_983_1200.png,4.D2115_272_983_1200.png,432,565,581,755,0,0,568,800,1,1
data/Training_Dataset/images/4.image.png,4.image.png,514,96,767,241,302,187,527,488,2,0
data/Training_Dataset/images/4.image.png,4.image.png,514,96,767,241,491,40,744,574,1,1
data/Training_Dataset/images/4.image.png,4.image.png,514,96,767,241,436,128,511,268,2,0
data/Training_Dataset/images/4.image.png,4.image.png,277,219,411,346,302,187,527,488,1,1
data/Training_Dataset/images/4.image.png,4.image.png,277,219,411,346,491,40,744,574,2,0
data/Training_Dataset/images/4.image.png,4.image.png,277,219,411,346,436,128,511,268,2,0
data/Training_Dataset/images/4.jasonbourne1.png,4.jasonbourne1.png,31,8,195,248,13,0,599,316,1,1
data/Training_Dataset/images/4.man-pointing-gun-stock-photography_csp7467910.png,4.man-pointing-gun-stock-photography_csp7467910.png,268,85,394,176,46,20,406,319,1,1
data/Training_Dataset/images/4.PRI_80204785.png,4.PRI_80204785.png,410,160,520,267,236,25,532,428,1,1
data/Training_Dataset/images/40.00235000.png,40.00235000.png,16,323,111,428,60,296,322,699,1,1
data/Training_Dataset/images/40.3504.png,40.3504.png,68,75,113,151,47,3,213,180,1,1
data/Training_Dataset/images/40.600px-Trans2-G17fire.png,40.600px-Trans2-G17fire.png,186,53,411,204,309,40,599,259,1,1
data/Training_Dataset/images/40.601px-Bourneid-wp5b.png,40.601px-Bourneid-wp5b.png,299,88,418,179,0,16,419,254,1,1
data/Training_Dataset/images/40.601px-Bourneid-wp5b.png,40.601px-Bourneid-wp5b.png,299,88,418,179,419,7,588,254,2,0
data/Training_Dataset/images/40.6909ef90-a610-4796-a079-79485012449b.png,40.6909ef90-a610-4796-a079-79485012449b.png,285,179,367,325,227,45,366,365,1,1
data/Training_Dataset/images/40.hobbs-shaw-dwayne-johnson-jason-stathem-fast-furious.png,40.hobbs-shaw-dwayne-johnson-jason-stathem-fast-furious.png,1889,1510,3571,4092,5712,348,8481,4647,2,0
data/Training_Dataset/images/40.hobbs-shaw-dwayne-johnson-jason-stathem-fast-furious.png,40.hobbs-shaw-dwayne-johnson-jason-stathem-fast-furious.png,1889,1510,3571,4092,489,247,3628,4647,1,1
data/Training_Dataset/images/40.hobbs-shaw-dwayne-johnson-jason-stathem-fast-furious.png,40.hobbs-shaw-dwayne-johnson-jason-stathem-fast-furious.png,5771,1610,7006,3421,5712,348,8481,4647,1,1
data/Training_Dataset/images/40.hobbs-shaw-dwayne-johnson-jason-stathem-fast-furious.png,40.hobbs-shaw-dwayne-johnson-jason-stathem-fast-furious.png,5771,1610,7006,3421,489,247,3628,4647,2,0
data/Training_Dataset/images/40.hqdefault.png,40.hqdefault.png,293,89,472,308,43,51,425,332,1,1
data/Training_Dataset/images/40.indian-army_425_735.png,40.indian-army_425_735.png,272,138,502,215,145,75,449,388,1,1
data/Training_Dataset/images/40.indian-army_425_735.png,40.indian-army_425_735.png,272,138,502,215,467,222,525,280,2,0
data/Training_Dataset/images/40.methode%2Ftimes%2Fprod%2Fweb%2Fbin%2Ffba84c16-9b4b-11e8-9b62-17ec317258a6.png,40.methode%2Ftimes%2Fprod%2Fweb%2Fbin%2Ffba84c16-9b4b-11e8-9b62-17ec317258a6.png,1,10,685,328,26,0,638,384,1,1
data/Training_Dataset/images/40.tumblr_ogp7jwiza01qerv4oo7_540.png,40.tumblr_ogp7jwiza01qerv4oo7_540.png,256,57,315,105,75,44,167,362,2,0
data/Training_Dataset/images/40.tumblr_ogp7jwiza01qerv4oo7_540.png,40.tumblr_ogp7jwiza01qerv4oo7_540.png,256,57,315,105,302,34,484,379,1,1
data/Training_Dataset/images/40.WTW-4.png,40.WTW-4.png,46,154,734,427,0,63,572,564,1,1
data/Training_Dataset/images/41.4.png,41.4.png,493,155,589,283,323,41,595,479,1,1
data/Training_Dataset/images/41.5def280c251b7.png,41.5def280c251b7.png,152,201,372,436,160,103,395,479,1,1
data/Training_Dataset/images/41.5def280c251b7.png,41.5def280c251b7.png,152,201,372,436,394,27,652,479,2,0
data/Training_Dataset/images/41.5def280c251b7.png,41.5def280c251b7.png,152,201,372,436,587,114,770,479,2,0
data/Training_Dataset/images/41.5def280c251b7.png,41.5def280c251b7.png,608,240,785,357,160,103,395,479,2,0
data/Training_Dataset/images/41.5def280c251b7.png,41.5def280c251b7.png,608,240,785,357,394,27,652,479,2,0
data/Training_Dataset/images/41.5def280c251b7.png,41.5def280c251b7.png,608,240,785,357,587,114,770,479,1,1
data/Training_Dataset/images/41.5def280c251b7.png,41.5def280c251b7.png,427,112,611,354,160,103,395,479,2,0
data/Training_Dataset/images/41.5def280c251b7.png,41.5def280c251b7.png,427,112,611,354,394,27,652,479,1,1
data/Training_Dataset/images/41.5def280c251b7.png,41.5def280c251b7.png,427,112,611,354,587,114,770,479,2,0
data/Training_Dataset/images/41.John-Crawford-Rally-51.png,41.John-Crawford-Rally-51.png,113,122,291,397,252,76,417,431,2,0
data/Training_Dataset/images/41.John-Crawford-Rally-51.png,41.John-Crawford-Rally-51.png,113,122,291,397,37,46,292,431,1,1
data/Training_Dataset/images/41.John-Crawford-Rally-51.png,41.John-Crawford-Rally-51.png,113,122,291,397,424,36,647,431,2,0
data/Training_Dataset/images/41.John-Crawford-Rally-51.png,41.John-Crawford-Rally-51.png,513,46,637,137,252,76,417,431,2,0
data/Training_Dataset/images/41.John-Crawford-Rally-51.png,41.John-Crawford-Rally-51.png,513,46,637,137,37,46,292,431,2,0
data/Training_Dataset/images/41.John-Crawford-Rally-51.png,41.John-Crawford-Rally-51.png,513,46,637,137,424,36,647,431,1,1
data/Training_Dataset/images/41.jw2_d34_18632-640x640.png,41.jw2_d34_18632-640x640.png,13,82,314,186,39,106,250,426,2,0
data/Training_Dataset/images/41.jw2_d34_18632-640x640.png,41.jw2_d34_18632-640x640.png,13,82,314,186,166,38,408,426,1,1
data/Training_Dataset/images/41.jw2_d34_18632-640x640.png,41.jw2_d34_18632-640x640.png,13,82,314,186,535,122,639,426,2,0
data/Training_Dataset/images/41.jw2_d34_18632-640x640.png,41.jw2_d34_18632-640x640.png,13,82,314,186,396,129,539,426,2,0
data/Training_Dataset/images/41.jw2_d34_18632-640x640.png,41.jw2_d34_18632-640x640.png,5,136,151,213,39,106,250,426,1,1
data/Training_Dataset/images/41.jw2_d34_18632-640x640.png,41.jw2_d34_18632-640x640.png,5,136,151,213,166,38,408,426,2,0
data/Training_Dataset/images/41.jw2_d34_18632-640x640.png,41.jw2_d34_18632-640x640.png,5,136,151,213,535,122,639,426,2,0
data/Training_Dataset/images/41.jw2_d34_18632-640x640.png,41.jw2_d34_18632-640x640.png,5,136,151,213,396,129,539,426,2,0
data/Training_Dataset/images/41.NINTCHDBPICT000483243668-e1570650001816.png,41.NINTCHDBPICT000483243668-e1570650001816.png,997,901,1738,1297,446,0,1651,2995,1,1
data/Training_Dataset/images/41.Police-Officer-Aiming-Gun-At-Broken-Car-Shutterstock.png,41.Police-Officer-Aiming-Gun-At-Broken-Car-Shutterstock.png,308,131,404,324,251,0,799,430,1,1
data/Training_Dataset/images/41.thumbs_b_c_3db011b0e5e057a6123cc37d5e026622.png,41.thumbs_b_c_3db011b0e5e057a6123cc37d5e026622.png,231,213,426,468,147,27,421,485,1,1
data/Training_Dataset/images/41.thumbs_b_c_3db011b0e5e057a6123cc37d5e026622.png,41.thumbs_b_c_3db011b0e5e057a6123cc37d5e026622.png,231,213,426,468,418,29,703,485,2,0
data/Training_Dataset/images/41.thumbs_b_c_3db011b0e5e057a6123cc37d5e026622.png,41.thumbs_b_c_3db011b0e5e057a6123cc37d5e026622.png,407,175,589,439,147,27,421,485,2,0
data/Training_Dataset/images/41.thumbs_b_c_3db011b0e5e057a6123cc37d5e026622.png,41.thumbs_b_c_3db011b0e5e057a6123cc37d5e026622.png,407,175,589,439,418,29,703,485,1,1
data/Training_Dataset/images/42.19946339.png,42.19946339.png,776,413,1179,713,367,30,1025,819,1,1
data/Training_Dataset/images/42.220px-Red_State_Poster.png,42.220px-Red_State_Poster.png,92,1,180,205,14,0,159,338,1,1
data/Training_Dataset/images/42.25446030_1214359908664282_1948308109308341774_n.png,42.25446030_1214359908664282_1948308109308341774_n.png,454,86,707,229,47,188,278,430,2,0
data/Training_Dataset/images/42.25446030_1214359908664282_1948308109308341774_n.png,42.25446030_1214359908664282_1948308109308341774_n.png,454,86,707,229,422,42,788,573,1,1
data/Training_Dataset/images/42.577495-ultraviolet-action-sci-fi-fighting-futuristic-superhero-milla-jovovich-action-horror-thriller-1ultraviolet-warrior-weapon-gun.png,42.577495-ultraviolet-action-sci-fi-fighting-futuristic-superhero-milla-jovovich-action-horror-thriller-1ultraviolet-warrior-weapon-gun.png,389,10,811,760,653,177,1324,1275,1,1
data/Training_Dataset/images/42.civilian-worker-kills-4-in-knife-attack-at-paris-police-headquarters.png,42.civilian-worker-kills-4-in-knife-attack-at-paris-police-headquarters.png,54,244,212,328,347,125,546,420,2,0
data/Training_Dataset/images/42.civilian-worker-kills-4-in-knife-attack-at-paris-police-headquarters.png,42.civilian-worker-kills-4-in-knife-attack-at-paris-police-headquarters.png,54,244,212,328,51,186,212,420,1,1
data/Training_Dataset/images/42.civilian-worker-kills-4-in-knife-attack-at-paris-police-headquarters.png,42.civilian-worker-kills-4-in-knife-attack-at-paris-police-headquarters.png,54,244,212,328,513,222,563,343,2,0
data/Training_Dataset/images/42.girl-pointing-steampunk-gun-blond-woman-wearing-black-historical-dress-white-lace-shirt-steam-punk-towards-camera-86123581.png,42.girl-pointing-steampunk-gun-blond-woman-wearing-black-historical-dress-white-lace-shirt-steam-punk-towards-camera-86123581.png,328,158,471,348,265,84,698,1262,1,1
data/Training_Dataset/images/42.Indian_Army_soldier_at_Camp_Babina-1600x900.png,42.Indian_Army_soldier_at_Camp_Babina-1600x900.png,323,326,1370,684,0,0,1096,898,1,1
data/Training_Dataset/images/42.The-Walking-Dead-season-9-spoilers-Tara-Chambler-star-reveals-shock-of-unexpected-death-1796702.png,42.The-Walking-Dead-season-9-spoilers-Tara-Chambler-star-reveals-shock-of-unexpected-death-1796702.png,262,64,358,121,101,5,287,399,2,0
data/Training_Dataset/images/42.The-Walking-Dead-season-9-spoilers-Tara-Chambler-star-reveals-shock-of-unexpected-death-1796702.png,42.The-Walking-Dead-season-9-spoilers-Tara-Chambler-star-reveals-shock-of-unexpected-death-1796702.png,262,64,358,121,306,50,533,399,1,1
data/Training_Dataset/images/42.young-african-american-man-holding-a-gun-stock-photography_csp59205901.png,42.young-african-american-man-holding-a-gun-stock-photography_csp59205901.png,56,100,135,184,85,11,246,342,1,1
data/Training_Dataset/images/43.1375517-pats-1491420671.png,43.1375517-pats-1491420671.png,422,215,556,332,40,149,174,409,2,0
data/Training_Dataset/images/43.1375517-pats-1491420671.png,43.1375517-pats-1491420671.png,422,215,556,332,320,175,426,394,2,0
data/Training_Dataset/images/43.1375517-pats-1491420671.png,43.1375517-pats-1491420671.png,422,215,556,332,436,162,578,477,1,1
data/Training_Dataset/images/43.1375517-pats-1491420671.png,43.1375517-pats-1491420671.png,422,215,556,332,176,160,334,438,2,0
data/Training_Dataset/images/43.ewg43e.png,43.ewg43e.png,54,360,851,879,747,34,1258,881,2,0
data/Training_Dataset/images/43.ewg43e.png,43.ewg43e.png,54,360,851,879,367,145,890,877,1,1
data/Training_Dataset/images/43.john-wick-3-youtube1050.png,43.john-wick-3-youtube1050.png,73,3,323,310,135,39,465,412,1,1
data/Training_Dataset/images/44.2CC2DBA000000578-3247907-Blood_Sweat_And_Bond_Behind_The_Scenes_Of_Spectre_curated_by_Ran-a-9_1443346701744.png,44.2CC2DBA000000578-3247907-Blood_Sweat_And_Bond_Behind_The_Scenes_Of_Spectre_curated_by_Ran-a-9_1443346701744.png,196,1,547,835,89,4,960,1148,1,1
data/Training_Dataset/images/44.57d1327e6297e2b5d3afdc7e7a5f31e3.png,44.57d1327e6297e2b5d3afdc7e7a5f31e3.png,309,304,476,506,269,208,557,859,1,1
data/Training_Dataset/images/44.57d1327e6297e2b5d3afdc7e7a5f31e3.png,44.57d1327e6297e2b5d3afdc7e7a5f31e3.png,309,304,476,506,161,245,407,852,2,0
data/Training_Dataset/images/44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,4,161,269,292,50,64,240,425,1,1
data/Training_Dataset/images/44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,4,161,269,292,369,118,554,425,2,0
data/Training_Dataset/images/44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,4,161,269,292,245,111,400,425,2,0
data/Training_Dataset/images/44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,384,230,614,359,50,64,240,425,2,0
data/Training_Dataset/images/44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,384,230,614,359,369,118,554,425,1,1
data/Training_Dataset/images/44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,44.640_ZZZ_081617_npa_2017_08_16_12_43_37.png,384,230,614,359,245,111,400,425,1,1
data/Training_Dataset/images/44.Liberte_ipl__121.png,44.Liberte_ipl__121.png,381,260,730,1190,507,652,1081,2063,1,1
data/Training_Dataset/images/44.palestinian-security-forces.png,44.palestinian-security-forces.png,394,806,871,1323,1645,559,2179,1835,2,0
data/Training_Dataset/images/44.palestinian-security-forces.png,44.palestinian-security-forces.png,394,806,871,1323,991,553,1442,1782,2,0
data/Training_Dataset/images/44.palestinian-security-forces.png,44.palestinian-security-forces.png,394,806,871,1323,2118,652,2470,1637,2,0
data/Training_Dataset/images/44.palestinian-security-forces.png,44.palestinian-security-forces.png,394,806,871,1323,170,553,794,1872,1,1
data/Training_Dataset/images/44.palestinian-security-forces.png,44.palestinian-security-forces.png,1094,940,1251,1532,1645,559,2179,1835,2,0
data/Training_Dataset/images/44.palestinian-security-forces.png,44.palestinian-security-forces.png,1094,940,1251,1532,991,553,1442,1782,1,1
data/Training_Dataset/images/44.palestinian-security-forces.png,44.palestinian-security-forces.png,1094,940,1251,1532,2118,652,2470,1637,2,0
data/Training_Dataset/images/44.palestinian-security-forces.png,44.palestinian-security-forces.png,1094,940,1251,1532,170,553,794,1872,2,0
data/Training_Dataset/images/44.pic_1534169023.png,44.pic_1534169023.png,133,101,549,200,6,5,342,410,1,1
data/Training_Dataset/images/44.S1-BE279_1018ar_D_20181018182337.png,44.S1-BE279_1018ar_D_20181018182337.png,74,52,247,169,103,9,249,174,1,1
data/Training_Dataset/images/44.woman-facing-camera-mans-hands-stock-photo__u14058037.png,44.woman-facing-camera-mans-hands-stock-photo__u14058037.png,67,74,191,163,35,0,449,310,1,1
data/Training_Dataset/images/45.1398091114431730719016434.png,45.1398091114431730719016434.png,394,287,606,421,33,153,232,556,2,0
data/Training_Dataset/images/45.1398091114431730719016434.png,45.1398091114431730719016434.png,394,287,606,421,380,185,572,556,1,1
data/Training_Dataset/images/45.1398091114431730719016434.png,45.1398091114431730719016434.png,394,287,606,421,599,152,799,556,2,0
data/Training_Dataset/images/45.1398091114431730719016434.png,45.1398091114431730719016434.png,394,287,606,421,251,164,419,556,2,0
data/Training_Dataset/images/45.1398091114431730719016434.png,45.1398091114431730719016434.png,21,84,91,309,33,153,232,556,1,1
data/Training_Dataset/images/45.1398091114431730719016434.png,45.1398091114431730719016434.png,21,84,91,309,380,185,572,556,2,0
data/Training_Dataset/images/45.1398091114431730719016434.png,45.1398091114431730719016434.png,21,84,91,309,599,152,799,556,2,0
data/Training_Dataset/images/45.1398091114431730719016434.png,45.1398091114431730719016434.png,21,84,91,309,251,164,419,556,2,0
data/Training_Dataset/images/45.3wv26p6vfk131.png,45.3wv26p6vfk131.png,249,209,488,358,4,62,682,474,1,1
data/Training_Dataset/images/45.460483814.png,45.460483814.png,296,233,695,439,194,85,533,448,1,1
data/Training_Dataset/images/45.460483814.png,45.460483814.png,296,233,695,439,458,0,739,321,2,0
